MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
366972020,2021-07-24T02:33:39,47.14907,-90.91799,12.1,65.4,65.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:08:10,47.19381,-90.76329,11.8,77.0,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:01:19,47.18777,-90.79487,11.8,65.4,65.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:14:00,47.19791,-90.73574,11.9,77.9,78.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:02:30,47.18939,-90.78966,11.8,66.0,66.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T02:48:31,47.16998,-90.8516,12.0,65.7,65.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:10:29,47.19548,-90.75238,11.8,77.5,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:06:00,47.19225,-90.77344,11.7,77.5,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:20:50,47.20272,-90.70331,11.9,77.9,78.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:07:09,47.19308,-90.76799,11.7,77.0,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T02:55:30,47.17977,-90.82056,11.9,64.8,65.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T02:57:59,47.18321,-90.80959,11.9,65.4,65.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T02:47:30,47.1686,-90.85607,12.0,65.2,64.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T02:49:39,47.17154,-90.84653,12.0,65.2,64.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:16:11,47.19945,-90.72539,11.9,77.8,78.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:17:20,47.20026,-90.71992,11.9,77.9,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:25:19,47.20592,-90.68211,11.8,77.9,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T01:10:30,47.03276,-91.28839,12.1,65.8,66.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:26:29,47.20672,-90.67658,11.8,78.2,78.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:32:19,47.21084,-90.64902,11.8,77.2,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:19:39,47.2019,-90.70893,11.9,77.3,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:27:40,47.20752,-90.67097,11.8,77.7,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:22:00,47.20356,-90.69771,11.9,77.1,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:34:40,47.21251,-90.63796,11.8,77.4,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:30:01,47.20918,-90.65986,11.8,77.3,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:39:20,47.21582,-90.61596,11.8,77.2,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:41:40,47.21747,-90.60493,11.8,77.9,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:37:00,47.21414,-90.62695,11.8,77.6,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:04:50,47.19144,-90.77881,11.7,78.1,78.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:40:30,47.21665,-90.61046,11.8,77.7,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:24:09,47.20511,-90.68755,11.8,77.5,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:28:50,47.20834,-90.66545,11.8,77.6,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T01:12:49,47.03598,-91.27803,12.1,64.9,65.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:48:40,47.22246,-90.57177,11.9,77.4,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:38:10,47.21498,-90.62146,11.8,77.2,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:51:00,47.2241,-90.56072,11.9,77.3,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:42:50,47.21828,-90.59942,11.8,77.6,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:45:11,47.21995,-90.58829,11.9,77.5,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:31:09,47.21001,-90.65444,11.8,77.4,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T01:17:19,47.04231,-91.25795,12.0,64.9,65.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:18:29,47.20107,-90.71447,11.9,77.6,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:35:50,47.21332,-90.63246,11.8,77.7,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T01:21:59,47.04885,-91.23705,12.1,65.6,65.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:54:29,47.2266,-90.54421,11.9,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:47:30,47.2216,-90.5773,11.9,77.4,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:23:01,47.20429,-90.69298,11.9,77.6,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:49:50,47.22327,-90.56624,11.9,77.8,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:59:20,47.23007,-90.52128,11.8,78.0,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:01:20,47.23151,-90.51187,11.8,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:02:30,47.23235,-90.50639,11.8,77.3,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:43:59,47.21909,-90.59397,11.9,77.9,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:10:29,47.238,-90.46887,11.8,77.4,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:58:10,47.22928,-90.5268,11.8,78.2,78.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:55:39,47.22748,-90.53861,11.8,76.6,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:03:40,47.23319,-90.5009,11.8,77.6,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:14:00,47.24042,-90.4523,11.8,77.6,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:09:21,47.23721,-90.4742,11.8,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:04:49,47.23401,-90.4955,11.8,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:15:09,47.24124,-90.44681,11.8,77.3,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:24:20,47.24765,-90.40354,11.8,77.4,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:27:50,47.2501,-90.38699,11.8,77.7,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:18:41,47.24375,-90.43022,11.8,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:05:59,47.23483,-90.48994,11.7,77.9,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:11:39,47.2388,-90.46337,11.8,78.1,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:46:19,47.22075,-90.58292,11.9,77.7,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:32:21,47.25328,-90.36566,11.8,77.3,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:33:40,47.2542,-90.35945,11.8,77.6,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:16:20,47.24207,-90.44131,11.8,77.3,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T03:52:10,47.22494,-90.55518,11.9,77.4,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:17:30,47.24291,-90.43581,11.8,77.2,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:30:09,47.25173,-90.37606,11.8,78.1,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:22:10,47.24612,-90.41377,11.8,77.7,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:23:19,47.24694,-90.40834,11.8,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:34:41,47.25491,-90.35465,11.8,77.7,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:39:09,47.25798,-90.33356,11.8,77.8,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:26:39,47.24927,-90.39259,11.8,77.8,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:00:10,47.23067,-90.51736,11.8,77.3,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:41:19,47.25949,-90.32336,11.8,77.4,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:44:49,47.26198,-90.30683,11.7,77.4,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:28:59,47.25093,-90.38156,11.8,77.0,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:52:51,47.26758,-90.26915,11.7,77.9,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T01:39:00,47.07252,-91.16179,11.9,65.3,65.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:07:00,47.23553,-90.48524,11.7,77.2,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:08:10,47.23638,-90.47977,11.7,77.2,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T01:41:19,47.07576,-91.1516,11.9,65.9,66.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:51:39,47.26676,-90.2748,11.8,78.0,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:12:49,47.23958,-90.45788,11.8,78.0,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:54:00,47.26838,-90.26375,11.7,77.7,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T01:42:30,47.07737,-91.14634,11.9,65.2,65.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:40:11,47.25869,-90.32869,11.8,77.6,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:42:31,47.26035,-90.31772,11.8,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:55:10,47.26922,-90.25826,11.7,77.3,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:00:00,47.27255,-90.23556,11.8,77.8,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:56:19,47.27002,-90.25288,11.7,77.8,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:45:50,47.2627,-90.30215,11.7,77.2,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:47:00,47.26351,-90.29667,11.8,78.1,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:25:29,47.24845,-90.39811,11.8,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:09:10,47.27901,-90.19234,11.7,77.8,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:31:20,47.25254,-90.37046,11.8,77.6,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:12:39,47.28136,-90.17605,11.7,77.9,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:59:49,47.27242,-90.23642,11.7,77.8,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:03:20,47.27486,-90.21984,11.8,77.4,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:10:19,47.2798,-90.18702,11.7,77.9,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:01:10,47.27333,-90.23004,11.8,78.2,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T01:48:10,47.08532,-91.12123,12.0,65.1,65.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:02:11,47.27404,-90.22525,11.8,77.7,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:04:30,47.2757,-90.21434,11.8,77.2,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:18:31,47.28546,-90.14855,11.7,77.7,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:35:49,47.25572,-90.34931,11.8,77.6,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:25:40,47.29046,-90.1151,11.7,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:07:59,47.27817,-90.19798,11.7,77.3,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:15:10,47.28314,-90.16416,11.7,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:38:00,47.25719,-90.33899,11.8,78.0,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:16:20,47.28394,-90.15877,11.7,77.8,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:30:00,47.29347,-90.09488,11.6,77.3,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:05:39,47.27652,-90.20894,11.7,77.4,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:17:30,47.28475,-90.1533,11.7,77.8,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:22:09,47.288,-90.13153,11.7,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:27:49,47.29195,-90.10506,11.7,77.9,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:43:40,47.26116,-90.3123,11.7,77.8,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:32:19,47.29508,-90.0841,11.6,77.9,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:36:59,47.29829,-90.06239,11.6,77.8,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T04:48:10,47.26432,-90.29118,11.7,77.7,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:24:30,47.28964,-90.12055,11.7,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:26:41,47.29117,-90.11034,11.7,77.6,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T02:00:01,47.10181,-91.06866,12.0,65.0,65.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:20:59,47.28718,-90.13697,11.7,77.6,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:42:50,47.30231,-90.03521,11.6,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:34:39,47.2967,-90.07325,11.6,77.4,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:44:00,47.30313,-90.02981,11.6,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:35:49,47.2975,-90.06781,11.6,78.0,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:31:10,47.29429,-90.08945,11.6,77.7,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:51:19,47.30812,-89.99581,11.6,77.9,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:45:10,47.30393,-90.02438,11.6,77.8,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:46:19,47.30473,-90.01905,11.6,77.8,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:39:19,47.29995,-90.05153,11.6,77.9,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:40:29,47.30073,-90.04611,11.6,78.0,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:11:30,47.2806,-90.18146,11.7,78.3,77.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:49:00,47.30657,-90.00656,11.6,77.8,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:58:20,47.31299,-89.96341,11.5,78.1,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:59:30,47.31378,-89.958,11.5,77.9,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:02:20,47.31574,-89.94494,11.5,77.1,75.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:50:10,47.30734,-90.00115,11.6,78.1,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:47:41,47.30567,-90.01271,11.6,77.6,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:13:59,47.2823,-90.16979,11.7,77.3,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:03:29,47.31656,-89.93957,11.5,77.2,75.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:04:30,47.31724,-89.93495,11.5,78.0,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:56:00,47.31137,-89.97415,11.5,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:19:39,47.28626,-90.14322,11.7,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:57:09,47.31219,-89.96879,11.5,77.1,75.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:53:39,47.30976,-89.98503,11.6,77.5,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:16:00,47.32514,-89.88178,11.5,77.1,75.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:00:01,47.31413,-89.95562,11.5,77.7,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:08:00,47.3196,-89.91876,11.5,77.2,75.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:05:40,47.31801,-89.92947,11.5,78.3,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:06:49,47.31877,-89.92421,11.5,77.9,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:22:50,47.32988,-89.85018,11.6,77.8,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:09:09,47.32041,-89.91343,11.5,77.1,75.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:10:20,47.32123,-89.90798,11.6,77.6,75.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:13:40,47.3235,-89.89254,11.5,77.6,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:14:49,47.32431,-89.88723,11.5,77.3,75.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:12:31,47.32271,-89.89785,11.6,78.0,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:18:11,47.32663,-89.87167,11.5,78.3,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T05:38:10,47.29913,-90.05689,11.6,77.0,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:25:10,47.33145,-89.83936,11.6,77.3,75.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:21:40,47.32906,-89.8556,11.5,76.9,75.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
366972020,2021-07-24T06:17:10,47.32595,-89.87629,11.5,77.9,76.0,ARTHUR M ANDERSON,IMO5025691,WDH7563,70,0,233,21,8.0,70,A
